age,female,income,wealth
80,0,0,140569
79,1,0,362
76,1,0,137472
75,0,0,127447
73,1,0,116776
72,1,0,66414
70,1,9679,100500
66,1,73511,318692
64,0,260092,1655238
60,0,168279,611002
60,1,241606,294027
59,1,155281,322870
59,1,78832,31354
59,1,576325,6246328
58,0,304434,54828
58,0,613057,-199449
58,1,226913,57252
58,1,0,6182
57,0,245914,637096
54,1,264710,-398328
54,1,150640,2960
53,1,149093,393179
53,0,288192,442324
53,1,43863,22785
50,0,452882,-377011
50,1,141526,195581
50,0,640683,587095
49,1,245422,-345504
49,0,278493,1910900
47,1,125804,22043
47,0,973787,573540
47,1,97943,5109
45,1,115576,84962
43,0,162675,-267419
42,1,266114,23829
41,1,157616,123162
41,0,321989,-294509
41,0,328124,487986
40,0,383352,249039
39,0,287413,216965
38,0,293143,589707
36,0,14565,27251
34,0,663016,71939
34,0,298436,-433144
34,1,0,64433
33,0,510826,1417627
32,1,0,120850
31,1,62496,-50188
31,0,39247,63634
30,0,263544,-80825
30,0,456089,-913764
30,1,57074,-996603
28,1,195574,-12842
23,0,232811,64294
20,0,18450,-5972
19,0,151617,3757
19,1,97662,8825
19,1,43665,6699
16,0,1503,0
14,0,0,0
12,1,0,0
11,1,0,0
11,1,0,0
9,1,0,0
7,0,0,0
6,1,0,0
6,1,0,0
5,1,0,0
5,0,0,0
4,1,0,0
3,0,0,0
2,0,0,0
2,1,0,0
0,0,0,0
78,1,0,448639
73,1,0,1396363
73,0,0,215972
72,0,0,883779
70,1,135633,1335688
65,0,392693,1404768
64,1,171314,456316
62,0,295126,598661
61,1,4390,242469
59,1,292046,225843
57,0,962462,336942
56,1,258241,-102501
53,0,594966,-660644
53,0,723163,1798197
50,0,293459,-354371
50,1,217324,346375
49,1,359627,-790014
49,1,202474,-73983
48,0,802663,1159962
48,1,232771,-230786
47,1,264188,-105275
46,1,294640,139238
45,0,60989,20555
45,0,259987,64616
43,1,415569,2855
39,0,1179634,-1454346
38,1,222396,-90742
36,1,257302,-645864
34,0,307665,474482
31,0,194425,-149124
30,1,55834,209694
30,0,370179,228883
29,0,282117,-157681
27,1,214782,80447
25,1,207925,230302
19,1,57812,2481
19,1,70172,736
19,1,44929,4694
18,1,32900,40595
16,0,50000,0
16,1,2673,0
15,0,1024,0
13,0,0,0
10,1,0,0
9,0,0,0
9,0,0,0
7,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
80,0,0,595515
80,1,0,98045
80,1,0,143097
69,1,0,0
68,0,26351,296408
60,0,84365,-196524
60,0,204921,1768914
58,0,267956,1863477
57,1,256924,161036
57,0,224605,53921
57,1,0,198023
56,1,220775,171368
56,1,450908,132446
54,0,26345,-643906
54,0,304959,-228904
53,1,272730,-56510
52,0,631775,2207593
52,0,409704,-17962354
51,0,339814,298151
50,1,175337,461892
48,0,334118,141854
46,0,328742,-1248643
45,1,0,-40611
44,1,169568,420740
42,0,276394,-318975
41,1,270920,-639645
40,1,122851,19048
38,1,265270,109378
38,0,289940,-26209
37,0,331466,-1287264
37,0,436156,42782
36,0,280720,1402895
34,0,359769,114411
34,0,334894,-522067
34,0,338993,146750
33,1,180475,1001
32,1,338959,374175
30,0,308854,-378167
29,1,309442,69796
29,0,217053,85140
28,1,167838,-73673
27,0,154779,-10429
26,0,363738,-348348
21,0,172251,10546
20,1,26499,108054
20,0,64186,30901
20,1,143457,16573
19,0,4113,0
19,0,157695,17866
18,0,34813,78742
17,0,46741,109591
16,0,34441,0
16,0,20000,0
16,1,10630,0
16,0,1359,0
16,1,11404,0
16,1,1900,0
14,1,0,0
14,0,0,0
13,0,3996,0
12,0,0,0
11,0,0,0
11,1,0,0
11,1,0,0
11,1,0,0
11,1,0,0
10,1,0,0
9,1,0,0
9,0,0,0
9,0,0,0
8,1,0,0
7,0,0,0
7,0,0,0
6,1,0,0
4,0,0,0
3,0,0,0
3,0,0,0
0,0,0,0
84,0,0,71384
82,0,0,113018
76,0,0,389093
73,0,0,274385
71,0,0,273236
70,0,0,1333882
69,1,12600,582187
68,1,0,2643
64,1,0,6733
62,1,0,0
62,0,0,215907
59,0,580720,-778576
57,1,0,22301
56,0,311519,277298
56,0,324818,-320721
56,1,136499,82710
56,0,0,228912
54,0,357928,77369
53,0,386955,360581
53,1,203172,757504
51,0,247213,336805
51,0,359009,298273
49,0,226205,-388636
47,1,35729,-2139981
47,0,197387,-11651
45,1,151958,36478
45,1,103648,156646
44,1,250180,30361
43,0,257043,69232
43,1,30017,17144
42,1,88433,57456
42,1,131075,-112925
39,0,293138,1256378
38,1,273169,-975105
36,0,225722,-13077
35,1,231386,-186928
31,0,458854,-817363
31,0,214214,-217829
27,1,0,111001
26,0,248999,170493
24,0,164487,8897
24,1,95833,124693
23,0,209142,-250579
22,1,110093,10708
22,0,189133,-68076
21,0,285524,-30145
18,0,29653,4932
17,1,0,45393
17,0,17486,59536
15,1,0,0
14,1,0,0
13,0,0,0
13,0,0,0
10,1,0,0
10,1,0,0
9,1,0,0
7,0,0,0
4,1,0,0
1,1,0,0
0,1,0,0
0,0,0,0
82,1,0,0
80,1,0,156399
74,1,0,225838
69,1,136660,-214839
68,1,0,100039
67,0,0,221825
65,1,0,641948
64,1,0,97538
63,1,308219,364693
61,0,45954,88156
61,0,295402,2293346
57,0,534805,-844996
57,1,132457,115962
56,0,280117,-944091
56,0,230023,618858
55,1,272661,97830
53,1,297809,6284
51,0,152013,746301
51,1,142890,30291
50,0,0,-527884
49,0,100032,39636
48,0,382344,-71780
47,0,325917,-395719
47,0,47299,7496988
47,0,291543,566632
45,0,369452,5671054
45,0,351589,-310542
44,0,301553,1528317
43,0,291775,248647
43,0,646988,-7607
42,0,364379,-661327
42,0,125821,1919176
41,0,394038,1626232
41,0,344339,214679
41,0,0,675634
39,1,313211,-419809
39,0,658850,-1032575
39,0,257314,143662
37,1,218605,-485725
36,0,482166,-562769
36,1,107842,196444
32,1,112051,473
31,1,79977,728761
31,0,268857,-44011
30,0,311209,-651442
28,0,201446,19004
28,0,289805,103079
27,0,34100,-3753
21,0,74516,14716
21,1,79013,-20337
19,0,1959,-28
19,1,38031,110135
19,1,25090,58612
18,0,11296,1624
17,1,0,1482
17,0,16902,13024
16,0,0,0
16,0,17599,0
15,1,0,0
14,1,0,0
11,0,0,0
9,0,0,0
9,1,0,0
8,0,0,0
4,0,0,0
3,0,0,0
2,0,0,0
1,0,0,0
83,0,0,314564
81,0,0,755993
80,0,0,19239
79,1,0,424335
69,1,0,119
65,0,13735,1189019
65,1,1606,527464
62,1,117880,141571
60,1,0,652
56,1,193148,-95756
54,1,0,83387
54,0,228718,6599
54,1,191475,9241
53,1,209507,37329
52,1,123059,7840
51,0,0,9
51,0,243246,218212
49,1,322352,281339
49,0,79900,-378697
49,1,259839,10468
49,0,284219,-164676
49,0,1038888,6882378
46,1,146153,134462
46,1,86000,18684
46,1,204128,26923
45,0,356326,-762079
45,0,274660,-60267
44,1,172764,1141338
44,1,257703,-392951
43,1,218384,-19051
42,0,235321,183859
41,0,308162,114454
40,0,206711,609332
39,1,42117,-36252
39,0,594363,1609468
38,1,419776,-334667
37,1,123759,0
35,0,470900,-9378
28,1,117464,141466
27,0,5139,-49089
26,0,51723,26691
24,1,78958,126271
24,0,129828,160505
23,1,179790,-1816
23,1,252461,-24880
23,1,167352,87725
22,0,129284,-6582
21,1,151766,13778
20,1,34029,-93131
19,0,10835,9829
18,0,14651,12323
17,0,20997,37555
17,0,0,6379
17,0,12702,7521
15,0,0,0
14,1,0,0
14,0,0,0
13,0,0,0
11,1,0,0
9,0,0,0
8,0,0,0
8,1,0,0
7,1,0,0
6,0,0,0
5,0,0,0
5,1,0,0
1,1,0,0
82,0,7500,1770691
81,1,0,231588
80,0,0,494631
79,1,0,44629
74,0,0,70978
74,1,0,433658
72,1,0,61086
70,1,0,167963
68,1,0,-1447
67,1,0,231456
67,0,0,165945
66,1,11360,114335
65,1,26520,4992
64,0,1227,-3600
63,0,0,467573
61,1,0,-347344
60,1,0,119382
59,0,698800,393955
58,1,131025,97009
58,1,72086,95937
58,1,0,40268
53,0,535497,34223
52,0,257974,-47486
52,1,297488,-16211
50,0,63625,-689910
50,0,471514,987917
49,0,308210,-165755
45,0,0,-7772
44,0,215592,514331
44,1,243357,43736
43,1,198597,4878
42,1,272416,47196
41,0,160837,-247991
41,1,267167,45585
38,1,116890,-411475
34,0,385314,260461
33,1,110148,-34113
33,1,230811,-37804
32,0,415100,-615845
31,1,40535,-333653
31,0,378625,-1316108
30,0,298316,369155
29,0,196821,22359
29,0,277602,58770
29,0,245330,-112542
28,1,300792,-93974
25,0,331976,-1147449
24,0,173883,573778
24,0,154643,-132740
22,1,2630,3374
19,0,4540,23
16,0,22179,0
16,1,31280,0
15,1,0,0
15,1,0,0
14,0,9570,0
13,0,0,0
12,0,0,0
12,1,0,0
11,0,0,0
10,1,0,0
9,0,0,0
8,1,0,0
8,0,0,0
7,1,0,0
6,1,0,0
3,1,0,0
0,1,0,0
0,1,0,0
93,1,0,152285
79,0,0,28237
78,0,0,324376
75,1,0,752597
74,0,0,178373
73,1,0,132510
73,0,0,255911
69,1,0,55
65,0,456419,43141428
63,0,147391,417256
63,1,164766,18613
63,1,0,0
61,1,0,14172
61,1,0,187114
60,1,0,416592
58,1,144647,13799
58,0,96529,227858
57,0,305752,903786
56,0,396384,-652411
55,1,210755,308275
55,1,248914,179983
53,1,0,0
53,1,17583,290197
52,0,319781,-54354
50,1,223977,257405
49,0,515427,-99437
48,0,450745,1926314
45,0,36236,-185003
45,0,285448,-41863
43,1,224900,-118029
43,1,264925,176942
42,1,269570,103734
41,0,317700,-24164
40,1,102150,198382
40,0,298358,-411333
39,0,29804,17348
39,1,260396,155790
39,0,388889,-594991
38,1,205027,-23780
38,1,88118,279316
37,0,476451,-999952
36,0,257662,298764
36,0,446718,-69408
35,0,282579,90534
35,0,239969,600129
33,1,275071,-341093
33,0,190268,-62166
29,1,185825,135181
29,0,304927,-54001
27,1,118498,9937
26,0,0,-147996
25,0,148366,142309
25,1,262837,128963
24,1,19457,134157
23,1,83610,122560
23,0,60988,-4867
23,1,0,-187212
23,0,8853,803631
22,0,92151,1727
20,0,63189,-10115
19,0,41039,278615
19,0,9892,170057
19,0,180484,8666
15,0,0,0
14,0,2687,0
13,1,0,0
12,0,0,0
11,0,0,0
10,1,0,0
9,1,0,0
9,1,0,0
9,0,0,0
8,1,0,0
7,0,0,0
6,1,0,0
5,0,0,0
5,0,0,0
5,0,0,0
1,1,0,0
82,0,0,154262
79,0,0,491363
76,1,0,171402
75,0,0,29219
70,0,24026,115815
68,0,4275,143885
61,1,143712,422300
61,0,114020,1291865
61,0,297187,295762
58,1,194162,-53747
57,1,224254,139134
56,1,15927,253984
55,0,-241090,1109535
54,1,229073,294535
53,0,243876,82530
52,0,411181,83044
52,1,0,2000
52,1,227028,72054
50,1,176132,13254
49,0,348900,-234579
48,0,341089,-365711
48,1,278395,-32513
47,0,485616,315617
46,1,130000,-187300
46,1,255777,41676
46,1,223865,16417
46,0,739868,-24091
45,0,68023,-122468
45,1,-3494,254664
45,1,173310,-233320
43,0,339158,520506
43,1,176383,96000
41,0,282950,893118
39,1,159059,68263
37,0,200000,-607831
35,0,246491,-430230
35,0,155238,-6672
35,0,328889,-428098
34,1,9411,74950
33,1,87968,-42000
32,0,99490,329817
32,1,227298,187288
32,1,240488,-423754
31,0,234902,-24700
31,0,168994,-225772
30,1,86049,0
29,0,3200,-18712
29,0,229682,148885
27,0,425675,-715951
27,0,211821,-533629
23,0,142948,-46050
22,1,160906,1171
22,0,210213,-38539
21,0,154221,236975
21,0,113322,-54153
20,0,117589,-157955
20,0,116406,13315
18,0,50673,12206
18,1,0,1829
17,1,0,137538
17,1,0,245
16,0,0,0
16,0,2250,0
15,0,8750,0
15,0,19066,0
14,0,0,0
14,0,0,0
14,0,6802,0
14,1,0,0
13,0,0,0
13,1,0,0
12,0,0,0
11,1,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,1,0,0
9,0,0,0
9,1,0,0
4,0,0,0
3,1,0,0
0,0,0,0
0,1,0,0
71,0,0,833170
71,1,0,-99015
70,1,0,8293
67,1,0,398676
67,0,195406,698333
65,1,749450,1687510
65,0,24236,379746
64,0,0,326836
61,0,20439,351
60,0,270581,384086
60,0,73966,-76223
60,0,178180,878662
59,1,174865,44678
58,1,195788,953072
58,1,122569,567842
58,0,-124642,-361247
58,0,301181,427152
57,1,191264,165717
55,0,326146,450558
55,1,260620,371313
53,1,816864,3454847
52,1,267697,384993
51,1,0,58328
51,0,398039,320211
50,0,322995,2372037
50,1,317600,1180724
48,1,131139,411871
47,0,239908,391408
47,1,270723,243102
46,0,412225,476470
46,1,231314,24874
46,0,769806,-33860
46,1,0,-216042
46,1,0,-35522
40,0,346913,-872375
39,0,287261,212969
39,0,272589,-858387
38,0,428461,76399
37,1,282785,-162601
32,0,533611,-1392121
32,1,46937,21482
30,1,142031,122119
29,0,277171,-71358
23,0,92477,-123602
23,0,34515,-53233
21,0,100658,39266
21,1,92873,-94176
19,0,48376,6381
19,0,6399,29664
18,0,93540,66298
17,1,44325,39029
15,0,0,0
13,1,0,0
13,1,0,0
13,0,0,0
12,1,0,0
12,0,0,0
11,1,0,0
10,0,0,0
8,0,0,0
8,0,0,0
7,0,0,0
7,0,0,0
6,0,0,0
3,1,0,0
3,1,0,0
2,0,0,0
0,0,0,0
74,0,0,59762
71,0,9672,84330
68,1,2203,31173
67,0,328038,1305446
66,0,408012,2212169
64,1,14500,152068
63,1,246744,167802
63,0,269183,135948
62,0,240423,-213480
62,1,215555,145932
59,0,211362,2770087
59,0,320791,-79701
59,1,71041,221689
57,1,58960,-210750
55,1,0,87783
52,0,124071,-74789
52,1,296809,102934
52,1,168235,139239
51,1,112724,50461
49,1,293130,-20695
48,0,977732,468499
48,1,271173,-132220
48,1,148879,29579
48,0,281741,-73542
47,1,44800,1605
47,1,594824,1157648
46,1,0,178513
46,1,160875,10982
45,1,156683,486181
45,0,253833,-308831
45,1,208491,-213385
44,1,179439,564978
42,0,312879,-842697
41,1,0,251988
39,1,301005,-90404
37,0,212064,-96631
37,1,231296,53012
37,1,0,0
36,1,45173,-248584
36,0,261791,-320054
35,0,268210,398057
34,1,166852,-440232
34,1,78215,95892
32,0,236493,-1985
31,0,267293,169047
30,0,45429,205963
29,0,307522,645524
25,0,189910,-832483
23,1,85523,-127306
23,0,77949,13225
23,0,421017,52277
23,1,42643,-10793
22,0,43618,63950
22,1,17600,-111012
21,1,44159,-31977
20,0,113987,3047
20,0,5100,-26037
20,1,201516,11680
19,0,42306,96943
19,0,85944,18449
18,1,32355,10950
16,1,6689,0
14,1,0,0
14,0,0,0
13,0,0,0
12,0,0,0
11,1,0,0
10,0,0,0
10,1,0,0
9,0,0,0
9,1,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,1,0,0
6,0,0,0
5,1,0,0
5,1,0,0
2,1,0,0
2,1,0,0
82,0,0,267036
79,0,0,2094095
72,0,0,56589
71,1,0,101720
71,1,0,2916
70,0,33901,202281
68,0,45000,250208
67,1,16604,0
67,0,23900,495257
66,0,295401,1103126
65,1,49316,864498
65,1,0,139918
64,1,165037,17333
62,1,30098,106219
62,0,0,212942
62,1,0,197228
61,0,258199,338292
60,1,55180,682669
60,0,287629,312966
58,1,26004,230460
57,1,147613,105189
55,1,806,15462
55,1,84867,230715
55,1,195560,189617
54,1,35321,13163
54,1,317242,2688275
53,0,97741,1233150
53,1,0,-32026
53,0,415480,5546983
52,0,378890,633191
49,0,287502,65734
48,1,712666,1122939
48,0,0,512869
46,1,425614,437553
46,0,402244,519595
45,1,167112,-21780
43,1,178621,-71679
43,1,499266,400997
42,0,342562,200025
42,0,261146,-654451
41,0,508525,88857
41,0,216208,53641
41,1,364640,125171
40,0,659008,628700
39,0,192188,-148910
39,1,229404,-65150
39,0,242600,-472666
39,1,160137,3611424
38,0,493180,-424383
38,0,570508,-1286644
37,1,17270,-259305
36,1,2611,0
36,0,84584,-1135914
36,0,2501,20620
36,1,275610,-446953
35,1,0,102782
31,0,265823,-468069
29,1,190518,-51137
27,0,246151,-162801
26,1,156679,-131400
20,0,163531,21169
20,1,54934,-67973
19,1,140118,29276
18,0,93968,134646
18,1,25185,-125483
17,0,8061,53205
17,1,19620,28359
17,0,4407,11260
17,1,0,32668
13,0,3144,0
13,1,0,0
12,1,0,0
10,0,0,0
8,1,0,0
8,1,0,0
7,0,0,0
6,0,0,0
6,1,0,0
4,0,0,0
3,1,0,0
3,1,0,0
2,1,0,0
2,1,0,0
1,1,0,0
81,1,0,1911
73,1,0,6799
72,1,0,0
69,0,17500,31433
68,0,0,89581
64,0,442125,121520
63,0,-4864,5195106
63,1,0,366270
59,1,0,130707
58,0,1155205,4260537
58,0,42472,130793
56,0,124810,-370601
56,1,280260,247130
56,1,84275,17155
54,1,170480,49709
54,1,142734,127677
53,1,99486,5
53,1,143907,395730
52,1,347375,155301
51,1,120134,-132548
51,1,244657,126062
49,0,488680,-543704
49,1,352350,727110
49,0,309152,-919074
49,1,0,128
49,0,370894,208831
49,0,533609,840973
48,0,130000,70
47,1,96350,381542
46,1,117603,66495
46,0,396499,-1126424
44,1,177727,154208
43,1,275836,71051
41,0,271708,-150071
40,0,11839,157221
40,1,0,41503
40,0,2583158,1467062
38,0,249981,-19693
38,1,216498,94684
37,0,343607,194779
37,1,233112,-691267
36,0,224236,-30259
36,1,18134,55452
35,0,186114,56755
34,1,121021,84123
33,1,224924,-13457
31,1,94095,31539
30,0,320723,-113479
28,1,27469,-4594
27,0,217208,-1220870
22,0,175703,-29327
20,1,15088,-40233
19,1,26351,-23022
18,1,0,-8614
16,0,2002,0
16,0,0,0
12,1,0,0
8,1,0,0
8,1,0,0
8,0,0,0
6,1,0,0
6,0,0,0
4,0,0,0
4,0,0,0
3,0,0,0
84,1,0,87189
82,0,0,200503
79,1,0,653487
79,0,0,57203
77,1,0,4612
76,0,0,152883
73,0,0,-52924
72,1,0,148761
62,1,145470,-15876
62,0,126126,-288366
61,1,113883,6999
61,1,121464,121805
60,0,375400,2495009
59,0,70519,35517
59,0,527037,185715
57,0,286069,2517723
56,0,348588,959304
55,0,411682,1379951
55,1,321636,-31338
54,1,227283,8750
53,1,109186,16009
52,1,209835,29835
52,0,265394,722501
52,0,0,1459145
52,0,919966,684363
50,1,167919,42888
50,0,229495,44452
50,0,210603,-91516
48,0,708809,-1237574
48,1,0,0
47,1,0,-27921
46,0,423887,-1077697
45,1,140451,83849
45,0,343349,-12298
44,0,89476,-100114
43,0,332951,-172916
42,0,201619,-156209
42,1,267831,665071
41,1,2305,-10819
41,1,209304,194691
39,1,224953,-52248
33,0,293217,-1625192
32,0,308812,-4801
30,0,305498,-440775
29,0,327703,-68625
28,0,171000,1228
26,0,19936,-227111
22,0,278692,237910
22,0,7815,93497
19,1,35831,-5774
17,1,49962,10292
17,1,28613,43607
16,0,1722,0
14,0,0,0
13,0,0,0
10,1,0,0
10,1,0,0
10,0,0,0
9,0,0,0
9,1,0,0
6,1,0,0
3,1,0,0
3,1,0,0
2,1,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
87,0,0,263786
87,1,0,110574
69,1,0,35268
66,1,2869,137972
64,0,223915,219636
63,1,0,1113492
62,1,993616,3652125
60,1,227160,-473589
59,0,313542,-294516
59,1,141781,-74280
59,1,13400,22950
58,0,380060,-378675
57,0,239025,78020
56,1,227031,-203895
56,1,0,-90724
55,1,273498,23228
54,0,-2299,164633
53,0,0,145036
53,0,599300,287147
52,0,499049,-470101
52,1,154619,67438
50,0,446052,1003589
49,1,245476,82253
49,0,423023,439528
49,1,0,340526
48,0,451307,365431
48,0,600764,1580785
48,0,469973,-157185
46,1,187812,25730
45,1,237901,-293761
45,0,295977,228806
44,1,167668,31508
44,0,348422,411122
44,1,1781,0
42,1,348196,483000
42,1,127461,-30501
39,1,30760,1751
39,1,0,-282739
36,0,3401,226972
36,0,161042,829304
35,1,122231,-18213
35,0,611290,509578
35,1,282401,17597
31,1,142821,-73936
31,1,22900,74794
30,1,279622,220915
28,0,202019,13354
27,0,243289,119324
26,1,27273,79511
26,0,195684,-326054
26,0,127816,37781
23,0,112886,-151080
22,0,201641,11894
22,0,0,188896
20,0,0,15831
20,1,84582,161574
18,1,12413,107
16,1,0,0
15,0,0,0
15,0,0,0
13,0,2800,0
12,1,0,0
12,0,0,0
11,1,0,0
9,1,0,0
8,1,0,0
8,1,0,0
7,1,0,0
5,0,0,0
3,0,0,0
2,0,0,0
1,0,0,0
1,0,0,0
81,0,0,0
73,1,0,557521
68,0,179861,632693
67,1,-968,839867
66,0,210180,-969475
65,0,0,23520
65,0,198489,883004
61,0,260467,203989
59,0,303645,-878052
58,0,47694,-97715
56,0,315392,4289891
55,0,839892,94546
55,1,191557,75949
54,1,126196,360100
52,0,276036,-202849
52,1,376656,160544
51,0,265104,388249
51,0,219813,-98132
50,1,65207,8472
50,1,142314,36250
47,1,197254,298133
47,1,288698,-163002
44,1,213507,-47508
43,0,433591,-81587
42,0,474110,193336
42,0,302734,-714058
42,0,511148,1397439
41,0,290957,-356821
41,1,399401,581224
41,0,290809,0
41,1,300102,-380397
40,0,345821,-306253
38,1,214765,-119070
38,1,171732,547847
37,1,168638,-40468
35,0,453128,-275154
34,1,248827,-147899
32,1,279147,-7918
31,0,248966,-163736
29,0,29752,-36203
29,1,344056,128804
29,1,70712,31810
28,0,252587,-34251
28,0,291344,431781
25,0,277320,-75932
23,1,323599,-27318
20,0,120234,45824
19,0,10981,60053
18,0,29006,11948
17,0,15149,-10
17,1,31952,24
17,0,0,-176
16,1,17119,0
16,0,19269,0
15,0,21856,0
14,0,0,0
14,0,0,0
14,0,0,0
12,1,0,0
11,1,0,0
10,0,0,0
10,0,0,0
9,0,0,0
9,0,0,0
8,0,0,0
7,0,0,0
7,0,0,0
4,1,0,0
3,0,0,0
1,0,0,0
77,1,0,154363
76,0,0,434382
76,0,0,278862
68,0,72124,685634
67,1,0,469256
67,0,367202,452830
64,0,0,1576721
62,1,144715,465696
58,0,1382483,1198792
58,1,6707,183772
57,0,339266,-47498
56,0,575039,1496344
56,1,77706,130772
55,0,167494,-103092
55,1,293534,118968
54,1,307853,396861
53,0,247240,79942
53,0,365905,-190169
53,1,91747,9740
53,0,255766,-7279
50,0,1173,44162
47,0,374025,377083
46,0,994744,4366341
45,0,596843,-1310249
45,0,216854,-567785
44,1,189530,42680
43,1,245607,0
41,1,138210,195474
40,0,112970,-759722
40,0,317615,2143195
40,1,171756,49186
39,1,190452,2073
38,0,56265,-240997
37,0,443368,-694331
31,1,187457,-121464
30,1,397439,-226635
27,1,206544,-142688
26,1,85618,-52600
26,1,230333,-826345
25,0,289869,-140178
25,0,414652,-274558
24,0,216775,-81050
24,0,308776,-15612
21,1,19410,128164
20,0,93736,31247
20,1,40870,-21203
19,1,61587,139159
18,0,60050,1146
16,1,0,0
12,0,0,0
12,1,0,0
11,1,0,0
11,1,0,0
9,1,0,0
9,1,0,0
9,0,0,0
8,0,0,0
7,0,0,0
6,1,0,0
6,0,0,0
5,1,0,0
5,0,0,0
5,0,0,7
4,1,0,0
4,1,0,0
3,0,0,0
3,0,0,0
1,1,0,0
0,1,0,0
78,1,0,539646
77,1,0,490888
73,1,0,194390
73,1,0,166474
72,0,0,-12252
67,0,45158,228237
65,1,0,1808
64,0,426419,610291
63,1,91983,80358
62,1,95629,61127
58,1,241356,61559
57,0,196642,549418
57,0,374981,172234
57,1,133720,-148272
56,1,98579,265596
56,1,337978,330765
55,1,53302,0
54,0,291300,1160553
54,1,390052,152686
53,1,138485,241601
50,0,384273,617679
49,1,152826,124795
49,0,412536,5625768
47,1,316912,-246541
47,1,217969,324379
47,0,495601,-574861
46,0,90056,-35328
46,0,59277,-492613
46,0,2283505,3820938
44,1,247711,0
44,0,165936,-153240
43,0,465312,-238380
43,1,189124,40201
42,0,1093616,-4867588
42,0,241361,-171355
41,0,263416,378344
41,0,551831,-228638
40,0,390063,74039
39,0,426316,-717100
38,0,289753,217477
38,0,369247,-46000
36,0,181919,12478
36,0,0,68529
36,1,120072,-707260
35,1,221825,-137663
29,1,123410,-23441
28,1,208558,-57558
28,1,394185,-1344745
27,0,228186,-866045
27,0,393405,-122232
27,0,86251,-69189
26,0,278854,-26858
26,0,69193,2768
25,0,15502,-8559
24,1,0,0
23,1,220400,1751309
21,1,115445,-30237
21,0,302487,-30495
19,0,20716,5060
18,0,0,43501
17,0,0,3397
15,1,0,0
15,0,0,0
11,0,0,0
10,1,0,0
10,1,0,0
8,1,0,0
7,1,0,0
6,0,0,0
6,1,0,0
5,0,0,0
2,0,0,0
2,0,0,0
2,1,0,0
0,0,0,0
82,1,0,36510
76,0,0,175216
73,0,0,403766
68,1,0,959662
68,0,-50970,64185
63,1,14283,14535
61,1,0,209526
59,0,5643,240158
57,1,3066,1482000
56,0,0,-171607
53,0,276244,211446
52,0,230289,-159090
52,1,210636,-24424
49,0,226780,-165200
49,1,174171,11008
49,0,411318,1349201
49,0,373396,1446413
48,1,339219,55105
46,1,125389,674049
46,0,340084,433285
45,1,479964,125605
44,0,418061,-608924
37,1,333739,41398
37,0,202935,-191168
35,1,176703,-463332
33,0,517100,-126580
30,1,97285,1042
26,0,88436,-283792
24,0,258834,136505
24,0,71740,-106786
20,0,220991,-183215
20,1,114631,14441
18,1,18835,6313
18,0,43500,4015
17,1,42379,72527
17,0,11143,3475
17,0,5963,1543
16,1,41736,0
15,0,1612,0
13,1,1142,0
12,1,0,0
12,0,0,0
11,0,0,0
11,0,0,0
11,1,0,0
10,1,0,0
9,1,0,0
8,1,0,0
5,0,0,0
4,0,0,0
0,0,0,0
71,0,87127,570220
71,0,0,367071
59,1,0,77
59,0,260108,-45811
55,0,224014,315926
51,0,293324,-65652
51,1,214381,-18214
47,1,551428,2160349
43,1,313586,-127178
43,1,23915,235129
43,1,90631,99976
43,1,245342,-96318
35,1,141201,-155485
27,0,342856,-200006
27,0,301018,-20119
15,1,0,0
15,1,0,0
7,1,0,0
7,1,0,0
3,0,0,0
3,0,0,0
89,1,0,161603
77,1,0,265
76,1,0,140540
76,1,0,76340
67,0,0,-232119
63,0,1145730,1006957
60,1,124727,441392
59,0,-141037,866855
57,0,0,475546
57,1,501540,19783
57,1,163580,229662
55,0,229460,-106037
55,0,389066,863473
54,1,259996,-1754
53,0,329017,272807
53,1,251320,165177
52,1,111986,-355890
52,0,245038,1732362
51,1,146841,78334
51,1,249779,-62943
50,0,383095,694488
49,0,256760,171395
49,0,316206,29968
49,1,184955,347362
48,0,647735,-516630
48,0,241175,-522724
46,1,399614,107910
46,1,156337,44889
45,1,122413,101451
44,1,238001,465449
44,0,473242,175030
43,0,745482,-393594
43,0,846990,1240625
43,0,240455,473000
40,1,249970,-4388
38,1,126280,32207
36,1,162180,13319
33,1,166361,-386522
33,1,30619,9441
33,0,241506,-238035
32,0,115427,-17472
32,1,179952,-558374
32,1,250152,-199193
32,0,301495,-886888
31,1,378127,7518
30,1,241200,-508979
28,0,46014,248383
28,0,184100,-116911
28,1,215206,-7126
28,0,404767,94533
28,0,247690,-197244
25,0,291803,-5565
24,1,213738,-271368
23,0,163799,-47100
23,1,0,9086
22,1,40033,-77069
22,0,32239,-92672
22,0,177420,-15395
20,0,133065,-44834
20,1,60613,-41594
19,1,61366,125340
19,0,30000,87733
19,1,70575,104941
